ClientID,AccountID,TotalTransactionAmount
511,425,1037500.3
4182,3460,1035997.8
4183,3460,1035997.8
2104,1734,1035180.7
270,225,1034056.6
271,225,1034056.6
2823,2335,1033905.6
615,512,1033327.0
3624,3001,1032845.5
11327,9199,1030612.9
520,432,1030142.5
4194,3471,1028420.9
4195,3471,1028420.9
3113,2580,1026321.0
3114,2580,1026321.0
8764,7262,1026143.3
12220,9928,1025705.8
12221,9928,1025705.8
11274,9159,1024535.2
11275,9159,1024535.2
4882,4052,1023568.9
5774,4784,1023434.4
5775,4784,1023434.4
5246,4355,1022453.8
6257,5181,1021982.3
2314,1905,1020851.0
2315,1905,1020851.0
4099,3390,1020353.0
519,431,1020242.2
4556,3779,1019998.7
1292,1077,1019738.3
3568,2954,1019253.2
11105,9017,1018331.2
4395,3645,1018236.4
2743,2266,1017732.6
2744,2266,1017732.6
3504,2899,1017529.0
4819,3997,1017332.7
2081,1716,1017289.1
3276,2714,1015479.7
11768,9560,1015014.8
3524,2917,1014495.5
4570,3790,1013917.0
2347,1932,1012920.5
1731,1427,1012183.4
7435,6158,1009940.5
2237,1845,1009617.3
2238,1845,1009617.3
596,496,1009419.8
4069,3366,1009002.1
4070,3366,1009002.1
4862,4034,1007732.0
5860,4852,1007201.4
3245,2689,1006937.7
2936,2430,1006613.0
3594,2976,1006541.5
11709,9510,1006312.8
11710,9510,1006312.8
2681,2214,1006220.1
2682,2214,1006220.1
11855,9631,1005871.2
3013,2496,1005186.8
3014,2496,1005186.8
986,820,1004978.3
1847,1523,1003995.8
632,526,1003992.2
633,526,1003992.2
2964,2454,1003732.4
2693,2224,1002637.9
1817,1499,1001385.9
1818,1499,1001385.9
6112,5063,1000963.2
1145,949,1000649.2
7864,6512,999891.3
2203,1817,999217.8
3728,3083,997892.6
3729,3083,997892.6
1601,1324,997568.6
1602,1324,997568.6
2171,1791,997382.7
506,420,997360.2
3484,2882,997015.9
5441,4511,996696.5
4611,3827,996662.0
926,774,996502.5
3217,2665,996112.8
2880,2385,994247.0
2738,2261,991414.8
8571,7101,991367.3
545,453,991031.7
4289,3554,990079.8
5127,4254,989416.9
4308,3570,988283.4
810,675,987951.7
811,675,987951.7
889,741,987478.3
10159,8225,987028.5
3971,3280,986811.3
290,240,983262.8
291,240,983262.8
2589,2141,980721.2
5010,4156,980676.4
192,159,980210.5
4007,3315,978530.5
4008,3315,978530.5
13921,11325,978399.6
1590,1315,977977.2
2001,1651,977179.7
370,303,976958.1
4109,3399,975213.0
1972,1627,975109.9
13051,10613,974904.4
3512,2906,974839.8
582,484,972642.5
1326,1105,970777.8
6481,5369,970317.2
12308,10005,969764.7
6359,5263,968525.3
3161,2620,967221.0
9995,8092,966956.9
4619,3833,966040.1
3152,2612,964712.6
1100,913,963152.6
2152,1775,963051.8
5013,4159,962416.1
1982,1636,962162.5
1983,1636,962162.5
1921,1586,962026.3
1922,1586,962026.3
4495,3727,961587.5
857,715,961338.2
4201,3476,960057.9
4202,3476,960057.9
2951,2444,959378.4
301,249,958831.8
3590,2973,957615.1
4680,3883,956007.7
6391,5290,955910.4
157,131,955769.0
3448,2854,955669.2
12561,10215,953532.6
2396,1971,952396.3
566,471,950420.6
567,471,950420.6
8666,7180,950377.2
2616,2162,949547.9
2617,2162,949547.9
470,389,948633.4
2971,2460,948272.6
45,37,948153.9
5163,4286,947785.4
4533,3757,947067.6
3337,2764,945049.7
7324,6061,944685.4
939,785,944036.4
931,779,941114.6
4539,3763,940436.3
3015,2497,940179.9
1103,916,938230.6
1104,916,938230.6
1861,1535,937831.6
3999,3307,937827.3
4381,3632,935642.1
4697,3895,934738.3
1571,1298,934572.2
1618,1337,934107.8
4316,3578,933522.2
4205,3478,933429.8
272,226,933119.9
941,787,932522.2
1758,1449,932369.1
1031,856,931931.2
197,163,930518.7
4437,3681,930449.0
4438,3681,930449.0
4265,3534,929603.8
10714,8688,929536.8
91,77,927946.7
3633,3008,927028.5
2550,2106,926451.8
2621,2165,925404.4
4670,3874,925136.4
4671,3874,925136.4
2950,2443,924331.2
769,641,923691.0
4368,3621,922423.3
2948,2441,922344.2
2147,1771,921600.3
866,722,921581.1
3756,3106,921511.3
3290,2724,920661.4
1264,1052,920504.4
2552,2108,920288.8
2562,2118,919740.4
614,511,919169.0
3186,2640,918361.0
4087,3380,918068.0
2776,2293,916984.1
5283,4385,916351.9
380,312,916078.5
3306,2739,915762.0
81,70,915220.5
82,70,915220.5
4439,3682,914614.6
4543,3767,914213.0
546,454,913892.7
3334,2761,910896.3
4101,3392,910568.2
1059,880,908532.9
1060,880,908532.9
3947,3262,908409.6
3272,2712,908328.9
3273,2712,908328.9
2078,1713,907736.9
2099,1730,907082.4
2656,2194,906826.3
48,40,906112.9
3289,2723,905804.3
1196,992,904046.2
2849,2357,903979.0
1183,982,903108.6
1495,1239,902936.7
1657,1369,902643.4
4451,3691,902441.9
1079,896,902042.2
5461,4527,901534.7
5462,4527,901534.7
1168,969,899960.7
747,622,899477.8
1897,1565,899085.6
4212,3485,898969.0
10090,8169,898897.2
4705,3902,897196.1
2475,2039,897003.1
3183,2637,896583.2
4776,3959,896416.7
2361,1943,896312.8
2362,1943,896312.8
4699,3897,896287.7
3133,2597,895985.8
5247,4356,895970.2
1475,1222,895829.8
2977,2466,895738.1
3453,2858,894829.9
2474,2038,894757.0
1166,968,894481.2
1167,968,894481.2
1107,918,894320.5
2108,1737,893061.4
2161,1784,892185.8
2162,1784,892185.8
3502,2898,892176.7
3503,2898,892176.7
5237,4347,891534.7
5164,4287,890772.3
473,392,890464.9
515,428,890009.2
516,428,890009.2
3525,2918,889391.8
3526,2918,889391.8
2029,1671,889318.0
3069,2542,888199.5
3159,2618,887785.7
605,503,887249.8
2758,2278,887126.7
4643,3851,886172.6
6906,5708,885299.5
6255,5180,885233.0
6256,5180,885233.0
5788,4794,884751.2
134,112,884698.7
135,112,884698.7
4574,3794,883692.4
6729,5572,883332.4
2571,2125,883072.6
5323,4416,882177.2
6691,5541,881745.0
3347,2772,880807.6
3847,3182,880679.1
914,764,879858.7
673,560,879594.4
3291,2725,879542.9
837,698,879237.6
838,698,879237.6
2067,1702,879147.5
3165,2623,879024.4
199,165,878267.5
200,165,878267.5
4284,3550,875856.0
4285,3550,875856.0
692,576,875619.3
693,576,875619.3
1151,955,875303.8
3816,3156,873804.1
11337,9208,873654.4
1401,1164,873141.4
1352,1126,872800.3
5287,4389,872464.8
3391,2807,871006.8
5012,4158,870672.5
5526,4585,870511.0
5527,4585,870511.0
2994,2479,870132.1
1391,1157,869058.7
2249,1854,868002.7
1282,1068,867300.1
4579,3799,867281.7
1152,956,865464.5
1789,1476,865000.5
1418,1178,864957.9
3380,2797,863643.0
2881,2386,863581.0
4309,3571,863118.4
229,189,862955.4
2824,2336,862798.9
3163,2622,862198.6
3164,2622,862198.6
841,701,861547.6
707,589,861304.8
964,805,860923.7
708,590,860473.7
617,514,860141.1
2625,2169,860051.9
788,657,859823.5
4466,3704,859733.3
3546,2936,859679.1
3831,3168,859309.3
3832,3168,859309.3
2689,2220,858571.1
1904,1571,858072.1
1615,1334,857979.6
3475,2875,857850.8
4335,3592,857672.6
373,306,857137.5
2585,2138,857024.8
3513,2907,856861.2
3514,2907,856861.2
1914,1581,856224.5
1915,1581,856224.5
365,300,856208.9
366,300,856208.9
9555,7721,856175.7
3844,3179,856135.0
6185,5126,856016.0
6186,5126,856016.0
824,687,854852.9
6422,5317,854326.4
13556,11027,854249.9
10997,8926,854050.9
10998,8926,854050.9
5352,4437,853519.2
11130,9037,853518.6
11131,9037,853518.6
1696,1401,853238.8
2118,1746,852899.1
4792,3973,852799.0
4046,3346,851732.0
4047,3346,851732.0
4817,3995,851691.5
4472,3709,850543.7
4506,3734,850380.8
688,573,848938.0
695,578,848873.7
696,578,848873.7
1760,1451,848810.9
3846,3181,847977.7
7186,5944,846907.3
627,522,846219.4
628,522,846219.4
1954,1611,845669.9
2847,2356,845445.1
2848,2356,845445.1
1346,1122,845428.6
554,461,843300.7
555,461,843300.7
3059,2534,843019.3
1533,1270,842845.0
4736,3927,842024.9
1278,1065,840707.5
3964,3275,840665.5
2344,1930,839490.7
711,593,839267.7
623,519,839082.7
624,519,839082.7
2041,1681,838855.1
4303,3566,837149.6
4969,4128,836495.7
3985,3294,836089.3
1656,1368,836081.6
1142,947,835683.1
1143,947,835683.1
2874,2379,835185.4
3662,3032,834847.9
418,341,834285.2
740,616,834181.2
2821,2333,833483.4
3311,2743,832976.5
3047,2525,832477.3
376,309,832412.9
5606,4650,832243.2
3350,2775,830558.2
3351,2775,830558.2
3922,3243,830185.4
3923,3243,830185.4
2328,1918,827966.9
8200,6792,826611.5
1446,1198,825438.7
1447,1198,825438.7
9231,7449,824569.6
3384,2800,824339.7
3472,2873,824114.5
3473,2873,824114.5
1856,1532,823934.5
1857,1532,823934.5
4719,3913,823547.3
2002,1652,823131.0
2003,1652,823131.0
1542,1277,822424.6
1543,1277,822424.6
3443,2849,822186.0
341,282,822099.2
342,282,822099.2
5141,4266,821568.2
7411,6138,821310.3
7412,6138,821310.3
1244,1037,821110.6
4512,3739,820824.6
3243,2687,820098.8
3457,2861,820010.9
3811,3151,819837.6
2653,2191,819692.6
797,665,819495.5
250,207,819144.5
2159,1782,818655.5
4343,3600,818628.1
3710,3068,818448.6
3529,2921,818422.8
3516,2909,817941.0
530,440,817691.3
2499,2060,816960.8
232,192,816555.7
3070,2543,815531.5
3488,2886,815213.4
11147,9051,815114.9
722,603,814977.0
153,128,814869.9
1075,892,814760.2
1617,1336,814573.2
2338,1926,813970.1
2339,1926,813970.1
47,39,813539.5
3785,3129,813479.8
1784,1472,813310.5
2845,2354,812791.0
1257,1048,810875.0
1258,1048,810875.0
2777,2294,810868.8
472,391,810766.1
4930,4093,810751.2
2876,2381,810146.3
4833,4010,809257.1
2967,2457,808672.5
591,492,808483.3
4610,3826,808017.7
313,260,807295.4
314,260,807295.4
1683,1391,806924.0
1684,1391,806924.0
2850,2358,806614.3
387,317,806433.2
2222,1831,805566.5
1489,1234,805094.9
533,442,804588.1
1256,1047,804564.9
312,259,804452.9
1932,1594,804322.9
5212,4328,803674.3
1984,1637,802906.0
4347,3604,802341.5
4769,3954,802078.3
4770,3954,802078.3
3748,3099,801405.8
4551,3775,801279.5
4552,3775,801279.5
13404,10904,800942.1
2382,1959,800770.1
1328,1107,800116.8
4272,3539,799763.9
2432,2002,799625.1
1595,1319,799353.3
3814,3154,798203.8
2096,1728,797005.2
787,656,796971.4
2909,2408,796842.1
2812,2325,796619.7
2366,1947,795874.6
2367,1947,795874.6
2940,2434,795695.0
1995,1645,795278.7
4929,4092,795202.3
3005,2489,795144.2
6552,5429,794882.3
2563,2119,794722.4
1438,1192,794327.1
4042,3343,793849.1
3436,2843,793559.2
3437,2843,793559.2
2468,2033,793134.2
2548,2104,793123.6
6175,5118,793071.5
2283,1882,792840.1
1961,1617,792569.5
3707,3066,792435.1
1999,1649,791860.6
1242,1035,791626.0
10209,8268,789710.0
2317,1907,789203.5
4550,3774,788736.7
1121,931,787983.6
13468,10954,787961.1
13469,10954,787961.1
4389,3640,787850.6
4178,3456,787694.5
3577,2963,787436.4
3991,3299,787369.7
8777,7274,787336.8
5358,4442,786680.6
1313,1095,786542.2
1314,1095,786542.2
2039,1679,786104.6
1466,1214,786092.7
19,14,785858.0
1136,942,784218.7
1251,1043,784188.4
1252,1043,784188.4
4798,3979,783810.6
2322,1912,783474.3
2531,2088,783122.5
2928,2423,782589.6
3416,2826,782433.9
3417,2826,782433.9
2896,2399,782350.4
1179,978,782319.1
2406,1980,782117.2
3459,2863,781867.0
3460,2863,781867.0
1424,1182,781549.2
3147,2608,781409.9
176,146,780271.2
3701,3060,780111.7
672,559,779793.9
4191,3468,779547.9
2496,2057,779274.1
12490,10152,779071.5
3749,3100,778981.9
11911,9677,778484.8
10777,8742,778244.5
10778,8742,778244.5
4765,3950,778110.4
892,744,777748.7
1397,1161,777300.7
2204,1818,777148.5
1525,1264,777013.0
1526,1264,777013.0
1491,1236,776162.1
1592,1317,775423.6
1593,1317,775423.6
2728,2253,774810.7
3817,3157,774761.5
4187,3464,774426.8
1621,1339,774052.7
2461,2026,773688.4
6067,5024,772252.6
4455,3694,771917.1
1724,1422,770290.6
4145,3429,769911.4
3095,2564,769623.4
3139,2602,769098.6
3140,2602,769098.6
4278,3544,769005.0
13417,10915,768879.9
3848,3183,768549.0
1923,1587,768338.6
4474,3711,768064.3
4192,3469,767723.6
4462,3700,767558.2
1476,1223,767190.1
4972,4130,766931.7
1159,962,766594.7
1160,962,766594.7
3494,2891,766406.0
3375,2794,766018.9
2047,1686,765860.1
2281,1880,763947.1
4442,3684,763892.8
3920,3241,763827.5
2911,2410,762536.2
2912,2410,762536.2
2015,1662,762260.8
2324,1914,762224.7
2581,2134,762193.3
11123,9031,761984.1
2506,2067,761846.3
3874,3204,761168.6
1435,1190,760479.8
719,600,759171.4
905,755,758810.2
4413,3660,758514.2
10746,8713,758008.9
2825,2337,757224.8
871,726,756321.1
2701,2229,755497.4
3041,2519,754147.6
374,307,754118.1
1512,1253,753616.4
737,613,753542.5
3582,2967,753421.3
8548,7082,752857.9
2397,1972,752552.9
1985,1638,751561.2
1986,1638,751561.2
10813,8772,751250.6
3077,2549,750089.7
3078,2549,750089.7
3160,2619,749798.5
3471,2872,749676.7
1647,1360,749623.9
282,234,749263.5
283,234,749263.5
662,549,748916.8
2707,2235,748183.2
2755,2275,748023.0
641,533,747919.2
642,533,747919.2
2910,2409,747611.7
2937,2431,747348.1
1045,867,747196.4
2278,1877,747053.8
492,407,746720.6
1976,1630,746424.1
8610,7133,745930.7
8611,7133,745930.7
12729,10345,745895.2
12730,10345,745895.2
1879,1549,745550.7
3591,2974,744661.3
3592,2974,744661.3
6604,5472,744282.5
1850,1526,744009.2
1650,1362,743964.9
4014,3321,743672.2
2561,2117,743536.7
2336,1925,743506.5
2337,1925,743506.5
358,294,743204.4
4573,3793,742612.3
162,135,742484.0
344,284,742381.2
3770,3117,742108.5
8636,7156,742105.2
4561,3783,741961.6
2878,2383,741851.9
2796,2310,741507.9
2049,1688,741214.8
2050,1688,741214.8
1908,1575,740969.2
1521,1260,739964.3
3402,2816,739798.1
3403,2816,739798.1
3854,3188,739323.5
775,646,738861.3
3060,2535,738752.4
3061,2535,738752.4
4700,3898,737867.9
1135,941,737334.1
4463,3701,736822.0
3862,3195,736194.1
2342,1928,735241.4
2989,2475,735078.9
2095,1727,733448.9
895,747,732511.6
3963,3274,731230.2
2021,1666,729641.3
2546,2102,729265.6
1190,987,729214.3
1191,987,729214.3
1624,1342,728660.7
1625,1342,728660.7
3064,2538,728274.6
2064,1699,727621.1
1655,1367,727383.1
12358,10049,726972.6
12359,10049,726972.6
1186,984,726373.8
664,551,726351.6
5397,4475,726180.4
5398,4475,726180.4
4415,3662,726108.6
333,276,725928.6
3936,3254,725371.3
3937,3254,725371.3
1723,1421,725086.5
1558,1288,724505.9
4373,3626,723903.8
181,151,722577.4
182,151,722577.4
3100,2569,722072.6
1596,1320,721830.0
3194,2648,721557.0
4689,3890,721538.6
3515,2908,721423.8
1198,994,720626.1
3439,2845,720479.4
1727,1424,720428.5
1728,1424,720428.5
1575,1302,720353.1
1576,1302,720353.1
4185,3462,720071.5
935,782,719866.8
936,782,719866.8
2636,2177,719223.4
2800,2314,719174.7
4615,3830,719085.0
2172,1792,717864.3
3088,2557,716840.8
4372,3625,716695.5
2131,1759,716384.6
2132,1759,716384.6
8287,6866,715608.3
1810,1493,715203.1
1163,965,715071.6
3826,3164,714362.0
3827,3164,714362.0
1811,1494,713592.5
616,513,712454.2
1676,1385,712392.7
1677,1385,712392.7
1354,1128,711724.3
2917,2415,711641.1
4639,3848,711490.3
1608,1329,711363.6
1609,1329,711363.6
4282,3548,710230.2
221,181,709781.7
1048,870,709739.8
2187,1806,709677.0
2188,1806,709677.0
2646,2186,709483.1
453,373,707292.6
505,419,707012.4
2372,1951,706315.6
3016,2498,705909.9
9680,7828,705865.0
1720,1419,705548.0
1721,1419,705548.0
660,548,703062.0
661,548,703062.0
523,435,702650.3
2920,2417,702557.5
11598,9424,702313.0
10492,8505,702287.6
4237,3509,702236.1
261,216,702212.7
3627,3003,702050.0
2503,2064,701742.5
12738,10351,701091.2
12739,10351,701091.2
3072,2545,699659.8
3073,2545,699659.8
1899,1567,699365.1
265,220,699300.5
9236,7454,698964.2
72,62,698825.5
3094,2563,698324.1
43,35,697962.1
2213,1825,697851.4
1392,1158,696934.2
1393,1158,696934.2
12,9,696434.1
521,433,695449.5
2502,2063,695181.9
755,628,694740.5
4420,3667,694731.2
4088,3381,694651.2
4089,3381,694651.2
3333,2760,694488.5
225,185,694316.5
3321,2750,693780.2
3274,2713,693494.5
3275,2713,693494.5
2263,1865,693303.0
2877,2382,693188.5
416,340,692452.6
417,340,692452.6
3757,3107,692229.7
2670,2206,691802.6
303,251,691617.9
295,244,691509.0
3783,3128,691298.0
3784,3128,691298.0
4485,3720,691014.2
4486,3720,691014.2
3358,2781,690827.9
1014,841,689962.6
4124,3411,689478.6
4402,3651,688299.4
30,24,688130.6
3523,2916,687518.3
813,677,687225.0
3322,2751,686147.4
2899,2401,685973.1
2500,2061,685688.3
2908,2407,685113.0
5478,4543,684599.4
2441,2010,683757.3
2442,2010,683757.3
2209,1822,683729.2
2210,1822,683729.2
468,387,683203.8
4054,3352,683039.4
1105,917,681601.9
1106,917,681601.9
2856,2363,681404.1
388,318,679588.7
669,556,679431.5
4572,3792,679307.4
3312,2744,677605.7
2558,2114,675073.3
8096,6706,674139.5
1269,1056,674055.3
1322,1101,673758.6
4112,3401,673432.4
4407,3656,672787.2
1300,1083,672476.8
4086,3379,672432.4
4718,3912,671428.7
4629,3840,671357.4
4630,3840,671357.4
4662,3868,669831.9
487,403,669162.5
488,403,669162.5
4260,3529,667981.3
494,409,667441.8
2731,2256,667366.3
2453,2020,666914.3
236,195,666561.5
237,195,666561.5
3445,2851,666282.3
3066,2540,666016.4
4105,3395,665956.7
1581,1307,665754.6
2556,2112,664670.7
1192,988,663988.2
4667,3872,663202.1
4668,3872,663202.1
2032,1674,662583.9
2033,1674,662583.9
2294,1891,662092.5
3316,2747,662024.5
3317,2747,662024.5
21,16,661403.9
4777,3960,660453.7
4778,3960,660453.7
2959,2451,660246.4
4027,3331,660091.7
4028,3331,660091.7
3858,3192,660082.6
3859,3192,660082.6
6077,5033,659421.0
1796,1483,658949.9
1797,1483,658949.9
175,145,658679.1
3422,2831,658613.3
873,728,658420.8
5217,4332,658311.3
2100,1731,658253.4
2101,1731,658253.4
4267,3536,658020.1
4268,3536,658020.1
3230,2675,657419.3
2430,2000,657152.0
3572,2958,656775.2
1290,1075,656711.3
996,828,656570.6
1306,1088,656462.7
195,162,655451.8
196,162,655451.8
2318,1908,655411.2
2402,1977,655384.4
3896,3221,655209.0
1343,1120,654899.9
1344,1120,654899.9
2704,2232,654656.4
3803,3145,654482.4
3804,3145,654482.4
147,123,654432.6
148,123,654432.6
665,552,654186.5
2574,2128,653526.3
569,473,653193.5
339,281,652903.8
340,281,652903.8
725,606,652662.8
6571,5445,652544.6
3620,2998,652142.6
953,795,652105.9
4247,3517,652068.7
1606,1327,651127.1
2353,1937,651080.2
3536,2928,649562.1
4961,4121,649065.4
4411,3659,648811.0
4412,3659,648811.0
4861,4033,648745.1
5389,4467,647627.1
8,6,647567.1
2590,2142,647475.3
2591,2142,647475.3
3202,2654,647468.5
1318,1098,647312.4
1210,1006,647117.7
2779,2296,646829.0
2780,2296,646829.0
3697,3057,646306.0
4534,3758,645766.5
4992,4143,644653.8
11860,9635,643982.6
12485,10148,643027.0
2511,2071,642450.9
2512,2071,642450.9
1520,1259,641386.3
2089,1723,640075.5
2090,1723,640075.5
10662,8645,639156.7
1566,1295,638326.0
2401,1976,637984.8
10654,8639,637949.3
486,402,637536.0
2486,2048,637228.0
704,586,636134.7
717,599,635190.4
718,599,635190.4
3562,2949,634913.2
3563,2949,634913.2
2842,2351,634767.1
1693,1399,634613.8
1694,1399,634613.8
2051,1689,634204.5
2052,1689,634204.5
2175,1795,634104.1
780,650,634093.2
552,460,632107.3
553,460,632107.3
4291,3556,631359.7
1745,1438,631140.3
3834,3170,629879.1
171,142,629122.4
172,142,629122.4
5002,4150,629071.7
4562,3784,628988.8
5143,4268,628933.0
5144,4268,628933.0
268,223,628534.7
4959,4119,627166.1
2939,2433,626253.3
391,321,626013.1
2447,2015,625611.5
2448,2015,625611.5
3469,2870,624382.2
4102,3393,624170.1
4103,3393,624170.1
1170,971,623763.9
4617,3832,623429.6
4618,3832,623429.6
141,117,623402.6
11906,9673,623290.4
11907,9673,623290.4
840,700,623034.4
1751,1443,623026.8
4583,3803,622524.3
3863,3196,621602.1
3864,3196,621602.1
2557,2113,621338.4
2904,2405,620871.1
2905,2405,620871.1
2242,1848,620435.6
2243,1848,620435.6
3153,2613,619608.7
3154,2613,619608.7
4057,3355,619393.3
1211,1007,618921.8
4605,3821,618726.4
3328,2756,618685.1
3605,2985,618151.7
991,824,618022.2
1162,964,617353.6
963,804,617073.4
3950,3264,615493.6
3951,3264,615493.6
5413,4488,615082.8
1642,1355,613321.6
1111,922,613141.4
4002,3310,612975.7
793,662,612628.5
794,662,612628.5
4623,3836,611662.0
1503,1246,611330.1
1504,1246,611330.1
4772,3956,611232.4
4476,3712,610609.0
3528,2920,609819.0
9755,7890,609578.7
1755,1447,608124.7
1973,1628,607974.6
4398,3647,607617.1
1022,848,607520.1
3630,3006,607297.4
3631,3006,607297.4
1068,887,607098.2
3222,2668,606523.7
3313,2745,606488.3
2034,1675,606061.7
2035,1675,606061.7
3062,2536,605881.4
1093,908,605079.7
3610,2989,604964.9
2043,1683,604322.5
11381,9242,604041.2
1749,1441,603942.2
1943,1602,603245.6
1743,1436,603044.1
2313,1904,602971.8
2797,2311,602955.5
4510,3737,602435.9
3788,3132,602290.2
3399,2814,601453.5
2661,2199,600966.3
5334,4424,600289.1
671,558,599956.4
4342,3599,599482.5
3799,3142,599312.2
3596,2978,599257.7
3835,3171,598976.2
1402,1165,597317.1
1403,1165,597317.1
2254,1858,597083.7
4075,3369,596784.0
4944,4105,596189.2
2507,2068,595947.8
4155,3435,595637.5
5137,4263,595193.6
50,42,594994.0
466,386,594958.4
467,386,594958.4
944,789,594467.1
945,789,594467.1
1222,1018,594311.3
11271,9156,594111.8
2408,1982,593765.1
2455,2022,593190.7
2456,2022,593190.7
8333,6902,592581.4
1419,1179,592081.7
1420,1179,592081.7
2666,2203,591898.3
2072,1707,591340.1
2551,2107,591053.2
4456,3695,590790.0
2277,1876,590493.2
3598,2980,589793.1
3599,2980,589793.1
1682,1390,589742.9
2215,1827,589106.3
1445,1197,588929.1
2365,1946,588700.1
216,177,588663.2
2295,1892,588630.0
2296,1892,588630.0
4603,3819,588482.2
1169,970,588349.5
3554,2944,587753.1
3555,2944,587753.1
4165,3444,587589.6
3035,2513,587155.1
1283,1069,586152.8
1284,1069,586152.8
3214,2662,585977.4
622,518,585964.8
4382,3633,585359.0
3902,3226,585190.5
4423,3670,584501.7
3028,2508,583874.5
3046,2524,583457.0
3410,2821,583092.4
4949,4109,582992.5
3721,3077,582264.8
359,295,581855.7
9250,7465,581475.8
2276,1875,581450.6
3712,3070,580990.2
90,76,580225.5
7970,6602,580015.8
698,580,579956.9
3861,3194,579778.1
1140,945,579657.2
3344,2770,579575.2
280,232,579514.5
3800,3143,579366.3
3801,3143,579366.3
1019,845,579279.0
1270,1057,579008.6
2149,1773,578944.8
3849,3184,578918.9
4665,3871,578479.1
4666,3871,578479.1
2893,2396,578337.7
4796,3977,578288.7
11609,9433,577714.5
785,654,577709.4
3282,2718,577666.3
3857,3191,577014.1
4968,4127,576619.3
2514,2073,576532.9
901,751,576494.8
5736,4753,576027.7
2189,1807,575764.7
1181,980,575462.4
815,679,575352.4
3386,2802,575133.1
447,367,575085.3
2480,2043,575065.8
1193,989,574933.8
9217,7437,574625.4
2643,2183,574437.8
3215,2663,574419.2
4033,3336,574117.0
2811,2324,573801.1
2178,1798,573619.0
1598,1322,572844.5
716,598,572482.3
3994,3302,572192.4
3051,2528,572129.8
46,38,571949.7
3017,2499,571012.5
1764,1455,570751.8
2536,2093,570075.0
4418,3665,569634.6
1880,1550,569129.1
2476,2040,568739.1
2477,2040,568739.1
1807,1491,568627.6
1808,1491,568627.6
863,720,568393.4
902,752,568231.0
2451,2018,568040.5
4989,4140,567775.0
1231,1026,566998.4
1232,1026,566998.4
4590,3809,566358.5
7112,5878,565514.6
1172,973,565248.0
1173,973,565248.0
227,187,564101.1
643,534,564074.4
8510,7052,564030.4
3939,3256,563587.0
3983,3292,562681.8
2947,2440,562063.1
4361,3615,562046.6
768,640,561163.0
2145,1769,560610.5
3342,2768,560548.9
2756,2276,560412.8
1032,857,560318.1
1033,857,560318.1
349,287,560276.4
1941,1601,560259.0
1942,1601,560259.0
3885,3212,560044.6
13923,11327,559881.6
6144,5092,559506.7
2766,2286,558783.8
2767,2286,558783.8
1688,1394,558375.9
4535,3759,558132.8
3719,3076,558010.3
3720,3076,558010.3
4774,3958,557315.8
4775,3958,557315.8
909,759,557248.6
3996,3304,557100.3
3808,3149,556930.1
8076,6688,556392.7
233,193,556318.6
234,193,556318.6
248,206,556096.2
249,206,556096.2
3837,3173,556041.0
776,647,555596.8
777,647,555596.8
378,311,555256.9
379,311,555256.9
1530,1268,555146.2
49,41,555118.1
4469,3706,554925.6
4491,3723,554021.2
3323,2752,553583.5
4704,3901,553234.4
2717,2244,552628.2
2718,2244,552628.2
1334,1113,552419.1
1587,1312,552369.0
4346,3603,552313.4
3229,2674,551449.8
3392,2808,550840.4
522,434,550787.7
3979,3288,550347.6
2356,1940,549713.7
2357,1940,549713.7
52,44,549417.4
1550,1281,549216.2
842,702,549073.7
2521,2079,548050.9
1361,1133,547735.5
1362,1133,547735.5
1991,1642,546374.9
3570,2956,546089.1
1572,1299,545811.1
3058,2533,545696.8
4678,3881,545219.2
180,150,544394.0
2588,2140,543976.1
1506,1248,543664.9
1507,1248,543664.9
1924,1588,542639.3
2622,2166,541478.8
1935,1597,541449.8
3365,2787,540927.5
3360,2783,540758.5
825,688,540340.5
2114,1743,540339.0
2115,1743,540339.0
1323,1102,539912.4
4012,3319,539617.0
921,770,538816.2
885,737,538701.2
891,743,538262.7
584,486,537756.1
108,91,537083.8
3179,2634,536764.2
3180,2634,536764.2
1054,875,536500.8
4679,3882,536382.3
2330,1920,536303.6
3119,2584,536130.6
2167,1788,535455.8
3930,3250,535316.0
3931,3250,535316.0
4722,3916,535178.2
4315,3577,534636.1
1753,1445,534091.0
3007,2491,531742.5
2902,2404,531157.5
2903,2404,531157.5
2864,2370,530865.4
2862,2369,530302.6
2863,2369,530302.6
11976,9730,529135.3
11977,9730,529135.3
3520,2913,528268.1
12840,10436,528116.0
2069,1704,527256.5
1689,1395,526872.0
3210,2659,526797.4
816,680,526211.2
2201,1816,525726.3
2202,1816,525726.3
5284,4386,525664.4
4059,3357,525384.4
1077,894,525347.2
3658,3028,525288.6
2031,1673,525072.2
13405,10905,525003.3
3143,2605,524918.4
3856,3190,524098.6
4928,4091,523654.9
4081,3375,523041.7
3327,2755,522970.6
240,198,522853.3
1490,1235,522182.0
2409,1983,522167.6
4609,3825,522130.7
3805,3146,522017.0
2614,2160,521582.6
2815,2328,521277.8
2816,2328,521277.8
4734,3926,520899.8
4735,3926,520899.8
2820,2332,520418.7
1719,1418,519771.1
2084,1719,519165.8
2085,1719,519165.8
2789,2305,519144.6
5531,4589,518636.9
684,570,517916.9
2326,1916,517744.8
3466,2868,517472.9
3467,2868,517472.9
4651,3858,516857.3
5374,4454,516647.6
4578,3798,516133.2
