Year,Month,DistrictID,MinAmount,MaxAmount,TotalAmount,AvgAmount,NumTransactions
1996,3,51,14.6,46779.0,1018917.3,7277.980714,140
1996,3,52,2.2,36430.0,1059068.5,6457.734756,164
1996,3,53,14.6,46773.0,770738.1,6021.391406,128
1996,3,54,4.0,53900.0,1551872.9,4550.94692,341
1996,3,55,2.0,29789.0,636696.9,4216.535761,151
1996,3,56,10.0,49128.0,999824.1,6248.900625,160
1996,3,57,14.6,47983.0,644419.1,5461.178813,118
1996,3,58,14.6,29892.0,450758.4,4599.57551,98
1996,3,59,14.6,24419.0,538778.4,3741.516666,144
1996,3,6,14.6,43595.0,526933.8,4215.4704,125
1996,3,60,1.0,41445.0,746164.7,5610.260902,133
1996,3,61,14.6,59300.0,1072579.9,6788.480379,158
1996,3,62,14.6,40332.0,532106.1,4881.707339,109
1996,3,63,14.6,38698.0,760249.7,5509.055797,138
1996,3,64,0.7,63300.0,2947206.2,8444.716905,349
1996,3,65,2.2,54800.0,649248.6,5365.690909,121
1996,3,66,14.6,48636.0,1333829.2,7328.731868,182
1996,3,67,14.6,49227.0,670166.6,5983.630357,112
1996,3,68,8.0,62500.0,1585214.2,6862.399134,231
1996,3,69,2.4,49200.0,673281.7,5705.777118,118
1996,3,7,8.0,43922.0,697703.0,5408.550387,129
1996,3,70,4.0,60900.0,2788546.8,6294.688036,443
1996,3,71,7.8,52500.0,854464.7,7303.117094,117
1996,3,72,2.5,61700.0,1794039.8,6361.843262,282
1996,3,73,5.0,49631.0,838679.9,4582.950273,183
1996,3,74,5.0,55700.0,2656660.2,6093.257339,436
1996,3,75,12.0,44101.0,791812.7,4741.393413,167
1996,3,76,14.6,47365.0,908345.4,5046.363333,180
1996,3,77,14.6,49681.0,750139.4,5598.055223,134
1996,3,8,14.6,35569.0,744699.4,4540.85,164
1996,3,9,14.6,44567.0,739102.2,6843.538888,108
1996,4,1,1.0,56700.0,9672079.1,5662.809777,1708
1996,4,10,14.6,47827.0,868510.8,5567.376923,156
1996,4,11,4.6,49765.0,897134.1,6645.437777,135
1996,4,12,14.6,53300.0,689595.1,5996.47913,115
1996,4,13,14.6,47710.0,823986.6,6058.725,136
1996,4,14,4.5,54600.0,762393.2,5864.563076,130
1996,4,15,14.6,46312.0,1006236.7,6368.586708,158
1996,4,16,14.6,49149.0,888308.5,5961.802013,149
1996,4,17,7.3,49500.0,703662.8,5674.7,124
1996,4,18,14.6,59900.0,939006.4,7634.198373,123
1996,4,19,7.0,52800.0,890847.4,5567.79625,160
1996,4,2,10.0,48900.0,637133.2,4826.766666,132
1996,4,20,14.6,56800.0,969747.1,7078.445985,137
1996,4,21,0.9,43800.0,816008.6,4689.704597,174
1996,4,22,5.0,24342.0,565911.8,4563.804838,124
1996,4,23,12.3,43293.0,677304.7,4426.828104,153
1996,4,24,14.6,56300.0,915079.7,5683.724844,161
1996,4,25,14.6,44479.0,664314.0,5776.643478,115
1996,4,26,14.6,58900.0,800826.7,6406.6136,125
1996,4,27,14.6,49590.0,861886.7,8287.372115,104
1996,4,28,14.6,49311.0,735970.0,5533.609022,133
1996,4,29,14.6,48900.0,968370.5,6916.932142,140
1996,4,3,10.6,49800.0,741465.5,6127.814049,121
1996,4,30,14.6,34000.0,470526.4,3888.647933,121
1996,4,31,13.9,48199.0,880276.8,5571.372151,158
1996,4,32,14.6,46967.0,583427.7,4453.646564,131
1996,4,33,2.2,46096.0,779953.8,4784.992638,163
1996,4,34,14.6,34264.0,495944.1,5635.728409,88
1996,4,35,14.6,38390.0,561905.0,4721.890756,119
1996,4,36,11.1,44343.0,749245.1,5203.090972,144
1996,4,37,14.6,44410.0,873433.2,7339.774789,119
1996,4,38,14.6,48172.0,1259690.9,7076.915168,178
1996,4,39,14.6,22799.0,413432.3,3307.4584,125
1996,4,4,14.6,51700.0,1246759.1,7165.282183,174
1996,4,40,13.6,48989.0,900068.4,5882.8,153
1996,4,41,14.6,33958.0,779704.4,4873.1525,160
1996,4,42,14.6,41500.0,417845.7,3541.065254,118
1996,4,43,14.6,49067.0,860752.1,5280.68773,163
1996,4,44,14.6,52900.0,1003589.7,7840.544531,128
1996,4,45,9.0,35257.0,609155.6,4580.117293,133
1996,4,46,14.6,51000.0,781996.3,6357.693495,123
1996,4,47,13.8,57600.0,1124424.2,6111.001086,184
1996,4,48,14.6,44713.0,812607.3,4895.224698,166
1996,4,49,14.6,47831.0,442736.5,4865.236263,91
1996,4,5,9.3,46445.0,1189870.3,6329.09734,188
1996,4,50,14.6,35312.0,605172.5,4116.819727,147
1996,4,51,14.6,29444.0,694313.7,4924.210638,141
1996,4,52,8.6,46643.0,1207347.7,6899.129714,175
1996,4,53,14.6,46773.0,843614.5,6157.770072,137
1996,4,54,4.0,48137.0,1713022.5,5008.837719,342
1996,4,55,2.0,43689.0,806271.8,5235.531168,154
1996,4,56,10.0,51100.0,870851.8,4865.093854,179
1996,4,57,14.6,52700.0,810272.2,6380.096062,127
1996,4,58,14.6,26629.0,433599.0,4379.787878,99
1996,4,59,14.6,24857.0,628373.9,4134.038815,152
1996,4,6,14.6,45009.0,656868.3,5172.191338,127
1996,4,60,1.0,46443.0,972657.7,6275.210967,155
1996,4,61,14.6,43783.0,879584.6,5566.991139,158
1996,4,62,11.5,40072.0,666605.6,5601.727731,119
1996,4,63,14.6,37037.0,703754.9,5026.820714,140
1996,4,64,14.6,63600.0,2831734.7,8160.618731,347
1996,4,65,7.2,37800.0,714629.9,5717.0392,125
1996,4,66,14.6,47080.0,1258554.2,6915.132967,182
1996,4,67,0.3,49335.0,788515.4,6065.503076,130
1996,4,68,8.0,47307.0,1385435.5,5920.664529,234
1996,4,69,11.3,62400.0,957793.1,8116.890677,118
1996,4,7,8.0,56600.0,933968.6,6623.89078,141
1996,4,70,4.0,47801.0,2578339.9,5521.070449,467
1996,4,71,13.4,49900.0,666869.6,5798.866086,115
1996,4,72,4.0,47870.0,1584919.1,5484.149134,289
1996,4,73,5.0,61000.0,989440.6,5406.779234,183
1996,4,74,1.0,64700.0,2847538.1,6258.325494,455
1996,4,75,12.0,48652.0,869111.1,5331.969938,163
1996,4,76,6.7,60400.0,1018586.7,5223.521538,195
1996,4,77,14.6,51500.0,845828.7,6407.793181,132
1996,4,8,14.6,49372.0,904359.7,5109.376836,177
1996,4,9,6.2,45287.0,775016.0,7110.238532,109
1996,5,1,0.3,60700.0,9928819.4,5638.171152,1761
1996,5,10,11.5,46500.0,924177.7,5501.057738,168
1996,5,11,14.6,49765.0,856810.3,6540.536641,131
1996,5,12,14.6,39600.0,737619.1,6046.058196,122
1996,5,13,14.6,54100.0,986119.1,6662.966891,148
1996,5,14,14.6,57900.0,865253.1,6655.793076,130
1996,5,15,14.6,52900.0,1251443.3,7821.520625,160
1996,5,16,3.0,53700.0,1104846.0,6736.865853,164
1996,5,17,14.6,61500.0,904103.5,6457.882142,140
1996,5,18,14.6,57400.0,863924.5,6749.410156,128
1996,5,19,7.0,50600.0,927176.4,5723.311111,162
1996,5,2,10.0,43269.0,707300.1,5440.77,130
1996,5,20,14.6,64900.0,904472.5,6650.533088,136
1996,5,21,14.6,36484.0,669398.3,3984.51369,168
1996,5,22,5.0,41871.0,598554.0,4987.95,120
1996,5,23,14.6,37346.0,619726.9,4077.150657,152
1996,5,24,14.6,43200.0,1136090.1,6011.05873,189
1996,5,25,14.6,50100.0,613650.3,5430.533628,113
1996,5,26,14.6,62300.0,718897.2,5446.190909,132
1996,5,27,14.6,49590.0,942619.8,8647.888073,109
1996,5,28,5.6,44846.0,727037.9,5549.907633,131
1996,5,29,14.6,62900.0,973755.9,6669.560958,146
1996,5,3,14.6,49710.0,791555.7,5996.63409,132
1996,5,30,14.6,49126.0,508855.6,4006.737007,127
1996,5,31,14.6,48199.0,1259778.5,7157.832386,176
1996,5,32,14.6,46967.0,698453.2,4850.369444,144
1996,5,33,7.0,47170.0,1009457.1,5546.467582,182
1996,5,34,14.6,46644.0,595938.3,6695.935955,89
1996,5,35,0.8,24589.0,590087.4,4720.6992,125
1996,5,36,12.4,28976.0,781108.7,5039.410967,155
1996,5,37,14.6,49818.0,1045725.6,8169.73125,128
1996,5,38,14.6,67400.0,1707179.1,9080.739893,188
1996,5,39,14.6,22799.0,474559.1,3678.752713,129
1996,5,4,14.6,43743.0,884435.1,5327.922289,166
1996,5,40,13.0,47976.0,939661.1,6023.468589,156
1996,5,41,14.6,42806.0,842591.2,5045.456287,167
1996,5,42,14.6,43926.0,489457.6,3979.330081,123
1996,5,43,8.3,41252.0,885588.2,5031.751136,176
1996,5,44,14.6,47968.0,808209.3,6570.807317,123
1996,5,45,9.0,35257.0,651767.5,4622.464539,141
1996,5,46,14.6,25300.0,548481.5,4387.852,125
1996,5,47,14.6,49752.0,1130379.7,6422.611931,176
1996,5,48,14.6,46888.0,843962.6,5053.668263,167
1996,5,49,14.6,47831.0,607431.6,5840.688461,104
1996,5,5,14.6,52100.0,1410695.7,7271.627319,194
1996,5,50,14.6,35312.0,662497.2,4358.53421,152
1996,5,51,14.6,48386.0,1083268.6,7126.767105,152
1996,5,52,12.1,62900.0,1760589.7,9568.422282,184
1996,5,53,14.6,46773.0,842542.0,6105.376811,138
1996,5,54,4.0,56400.0,1767969.4,5036.949857,351
1996,5,55,2.0,38579.0,694736.3,4824.557638,144
1996,5,56,10.0,45736.0,960035.6,5423.929943,177
1996,5,57,14.6,47983.0,811365.5,6100.492481,133
1996,5,58,14.6,32831.0,571411.9,5390.678301,106
1996,5,59,3.4,40419.0,832476.8,4757.010285,175
1996,5,6,14.6,49686.0,913842.0,6435.507042,142
1996,5,60,1.0,46363.0,894726.7,5772.430322,155
1996,5,61,5.8,38453.0,981198.3,5771.754705,170
1996,5,62,14.6,40072.0,544822.4,4656.601709,117
1996,5,63,14.6,49000.0,949132.0,5895.229813,161
1996,5,64,14.6,57400.0,2521727.8,7123.524858,354
1996,5,65,2.9,48144.0,861163.8,6426.595522,134
1996,5,66,14.6,44110.0,1385308.3,6692.310628,207
1996,5,67,14.6,46088.0,747462.8,5932.244444,126
1996,5,68,8.0,63100.0,1665992.1,6855.934567,243
1996,5,69,11.7,49200.0,1026796.9,8149.181746,126
1996,5,7,8.0,44394.0,731953.0,5265.84892,139
1996,5,70,3.8,48057.0,2520616.0,5295.411764,476
1996,5,71,11.8,56500.0,1039154.7,8313.2376,125
1996,5,72,2.4,49500.0,1664487.0,5623.266891,296
1996,5,73,5.0,42171.0,853917.5,4494.302631,190
1996,5,74,1.1,63300.0,3126257.5,6445.891752,485
1996,5,75,12.0,59000.0,1054278.2,5889.822346,179
1996,5,76,14.6,46157.0,1021575.2,5265.851546,194
1996,5,77,14.6,49681.0,876099.4,6348.546376,138
1996,5,8,14.6,37358.0,930127.0,5167.372222,180
1996,5,9,12.3,49949.0,1233423.0,9789.071428,126
1996,6,1,0.2,78900.0,15085417.6,7677.057302,1965
1996,6,10,14.6,49413.0,1357263.4,7540.352222,180
1996,6,11,14.6,74648.0,1271855.0,8479.033333,150
1996,6,12,14.6,58870.0,815666.8,6473.546031,126
1996,6,13,14.6,71565.0,1109012.3,7443.03557,149
1996,6,14,14.6,78300.0,1271778.9,8710.814383,146
1996,6,15,14.6,69468.0,1194149.2,6983.328654,171
1996,6,16,0.4,73724.0,1893084.2,9808.726424,193
1996,6,17,14.6,60300.0,1109407.2,7298.731578,152
1996,6,18,14.6,48777.0,1162733.0,8188.260563,142
1996,6,19,7.0,73128.0,1313424.2,7505.281142,175
1996,6,2,4.7,53894.0,977087.4,6386.192156,153
1996,6,20,14.6,73224.0,1189859.3,7932.395333,150
1996,6,21,0.6,48113.0,991981.1,5604.412994,177
1996,6,22,2.2,44960.0,938421.5,6608.602112,142
1996,6,23,14.6,56019.0,1037405.3,5894.348295,176
1996,6,24,14.6,62100.0,1304632.6,6589.053535,198
1996,6,25,14.6,61700.0,1212140.1,7922.484313,153
1996,6,26,14.6,80700.0,1015343.9,6426.227215,158
1996,6,27,14.6,74385.0,1293228.4,10103.346875,128
1996,6,28,14.6,35907.0,1014051.7,6993.46,145
1996,6,29,14.6,69152.0,1192970.4,7230.123636,165
1996,6,3,14.6,50700.0,1030555.8,7361.112857,140
1996,6,30,14.6,48378.0,805138.0,5591.236111,144
1996,6,31,14.6,72298.0,1427355.1,7974.050837,179
1996,6,32,14.6,70450.0,1144770.8,7433.576623,154
1996,6,33,7.0,69144.0,1290020.6,6231.983574,207
1996,6,34,14.6,50602.0,717864.4,6969.557281,103
1996,6,35,9.1,47680.0,1069872.9,7587.751063,141
1996,6,36,14.6,39588.0,1189374.5,7122.002994,167
1996,6,37,14.6,66615.0,1454254.9,10772.258518,135
1996,6,38,14.6,52322.0,1470930.4,7782.700529,189
1996,6,39,14.6,41871.0,853040.0,5686.933333,150
1996,6,4,2.4,65614.0,1398920.1,7561.73027,185
1996,6,40,14.6,71859.0,1344776.8,7773.2763,173
1996,6,41,4.3,52200.0,1363544.4,6992.535384,195
1996,6,42,14.6,47765.0,673104.8,4913.173722,137
1996,6,43,14.4,61878.0,1367675.9,6804.357711,201
1996,6,44,0.5,67124.0,995979.6,7165.320863,139
1996,6,45,9.0,57300.0,1157724.4,7469.189677,155
1996,6,46,1.6,49461.0,986946.8,6579.645333,150
1996,6,47,14.6,74628.0,1436581.4,6906.641346,208
1996,6,48,12.9,67070.0,1480644.1,7671.731088,193
1996,6,49,14.6,71746.0,738067.7,6771.263302,109
1996,6,5,14.6,57063.0,1604664.7,7533.637089,213
1996,6,50,14.6,61700.0,1335678.2,7503.810112,178
1996,6,51,14.6,54874.0,1103354.3,7027.734394,157
1996,6,52,14.6,76200.0,2308424.1,10992.495714,210
1996,6,53,0.9,77700.0,1625750.8,9563.24,170
1996,6,54,1.4,72206.0,2808368.6,7164.205612,392
1996,6,55,2.0,47400.0,1148377.9,6835.582738,168
1996,6,56,10.0,38500.0,1244519.7,6515.809947,191
1996,6,57,14.6,86400.0,1246597.2,8094.787012,154
1996,6,58,10.2,40732.0,742281.3,6568.861061,113
1996,6,59,14.6,41760.0,1281164.0,6438.01005,199
1996,6,6,14.6,74529.0,994182.0,6497.921568,153
1996,6,60,1.0,62168.0,1215650.7,7367.58,165
1996,6,61,14.6,57680.0,1554565.6,8013.224742,194
1996,6,62,14.6,60108.0,1006149.7,7186.783571,140
1996,6,63,14.6,55200.0,1218985.4,6809.974301,179
1996,6,64,5.7,73228.0,3152596.7,8209.887239,384
1996,6,65,14.6,37686.0,853695.9,6370.864925,134
1996,6,66,14.6,66165.0,1672904.2,7780.949767,215
1996,6,67,10.3,69132.0,981180.4,6674.696598,147
1996,6,68,1.4,66600.0,2246086.6,8167.587636,275
1996,6,69,6.0,73800.0,1523747.5,9705.398089,157
1996,6,7,8.0,65240.0,1237754.2,7687.914285,161
1996,6,70,0.2,64642.0,3828716.0,7251.35606,528
1996,6,71,2.2,35096.0,817641.5,6241.538167,131
1996,6,72,4.0,71805.0,2360701.8,7542.178274,313
1996,6,73,5.0,63256.0,1582551.7,7360.705581,215
1996,6,74,5.0,78900.0,4231359.5,8313.083497,509
1996,6,75,12.0,66152.0,1522554.4,8013.44421,190
1996,6,76,14.6,50600.0,1351342.4,6059.83139,223
1996,6,77,14.6,74522.0,1177895.6,8012.895238,147
1996,6,8,14.6,56037.0,1359649.8,6901.775634,197
1996,6,9,14.6,56700.0,1222375.7,9054.634814,135
1996,7,1,1.0,64900.0,11519321.5,5999.646614,1920
1996,7,10,13.7,42878.0,1100204.6,5760.233507,191
1996,7,11,14.6,49765.0,967896.2,6539.839189,148
1996,7,12,14.6,46600.0,953221.5,6312.725165,151
1996,7,13,14.6,47710.0,1059094.7,6789.068589,156
1996,7,14,14.6,44715.0,810023.9,5912.583211,137
1996,7,15,14.6,54100.0,1173195.9,6860.794736,171
1996,7,16,12.0,49149.0,1126403.5,6744.931137,167
1996,7,17,14.6,60200.0,904369.5,6237.031034,145
1996,7,18,14.6,35417.0,803051.9,5538.288965,145
1996,7,19,7.0,54200.0,1242835.8,7021.671186,177
1996,7,2,10.0,46262.0,805836.2,5336.663576,151
1996,7,20,14.6,48816.0,712664.3,4914.926206,145
1996,7,21,14.6,43440.0,861144.1,4949.104022,174
1996,7,22,1.4,32918.0,628272.8,4487.662857,140
1996,7,23,14.6,63300.0,695055.3,4238.142073,164
1996,7,24,14.6,62200.0,943729.1,5019.835638,188
1996,7,25,14.4,48712.0,1084042.0,7085.24183,153
1996,7,26,14.6,42197.0,838512.5,5375.080128,156
1996,7,27,14.6,49590.0,906263.8,6971.26,130
1996,7,28,14.6,38298.0,893685.3,6249.547552,143
1996,7,29,14.6,46101.0,801238.1,5450.599319,147
1996,7,3,14.6,45354.0,726071.9,5459.187218,133
1996,7,30,14.6,46083.0,678544.1,4881.61223,139
1996,7,31,12.9,49400.0,1214766.9,6496.079679,187
1996,7,32,14.6,46967.0,836390.2,5466.602614,153
1996,7,33,7.0,46096.0,1007835.2,5195.026804,194
1996,7,34,6.5,48308.0,811641.7,7515.200925,108
1996,7,35,12.9,46253.0,680715.1,5079.963432,134
1996,7,36,14.6,49290.0,907615.8,5402.475,168
1996,7,37,14.6,48056.0,1043645.5,7349.616197,142
1996,7,38,14.6,49926.0,1155539.3,6146.485638,188
1996,7,39,14.6,37019.0,593541.7,3879.357516,153
1996,7,4,14.6,56900.0,1104491.4,6275.519318,176
1996,7,40,14.6,47906.0,974399.8,6014.81358,162
1996,7,41,11.1,46003.0,956968.5,5258.068681,182
1996,7,42,14.6,54300.0,551631.9,4210.930534,131
1996,7,43,14.4,47604.0,896509.9,4819.945698,186
1996,7,44,3.1,47840.0,712094.3,5520.110852,129
1996,7,45,9.0,46566.0,737503.6,5017.031292,147
1996,7,46,14.6,36997.0,687881.9,4844.238732,142
1996,7,47,14.6,49752.0,885874.4,4949.018994,179
1996,7,48,7.0,44713.0,1004150.6,5229.951041,192
1996,7,49,14.6,47831.0,653157.3,5831.761607,112
1996,7,5,9.3,63300.0,1596972.3,7325.561009,218
1996,7,50,14.6,46993.0,813979.9,4816.449112,169
1996,7,51,14.6,49573.0,947956.0,6037.936305,157
1996,7,52,9.8,43527.0,1442479.6,7140.988118,202
1996,7,53,14.6,52500.0,1388980.2,7937.029714,175
1996,7,54,2.6,48137.0,1840921.0,4794.065104,384
1996,7,55,2.0,55400.0,1008073.9,5760.422285,175
1996,7,56,10.0,64100.0,1061629.8,5677.164705,187
1996,7,57,9.0,47983.0,883520.1,5627.51656,157
1996,7,58,14.6,46159.0,504927.6,4808.834285,105
1996,7,59,14.6,24419.0,903950.4,4912.773913,184
1996,7,6,3.4,49686.0,755910.2,5323.311267,142
1996,7,60,1.0,46999.0,779078.6,4994.093589,156
1996,7,61,14.6,46567.0,1123844.2,6042.173118,186
1996,7,62,11.4,48198.0,951680.2,6608.890277,144
1996,7,63,14.6,39514.0,868052.2,5166.97738,168
1996,7,64,10.4,54200.0,2187643.5,6232.602564,351
1996,7,65,14.6,46772.0,618297.7,4793.005426,129
1996,7,66,14.6,62100.0,1528589.3,7109.717674,215
1996,7,67,0.4,47673.0,1058799.2,6743.943949,157
1996,7,68,6.5,47831.0,1843766.9,6854.152044,269
1996,7,69,12.7,49200.0,966344.3,6710.724305,144
1996,7,7,8.0,63400.0,910288.0,6234.849315,146
1996,7,70,0.2,60700.0,3090476.5,5776.591588,535
1996,7,71,13.5,47877.0,622557.4,5145.102479,121
1996,7,72,4.0,47870.0,1941731.0,6304.321428,308
1996,7,73,5.0,51500.0,1075047.0,5269.838235,204
1996,7,74,0.4,52400.0,3420467.5,6680.600585,512
1996,7,75,12.0,59600.0,1044265.1,5584.305347,187
1996,7,76,1.0,49527.0,994581.6,4851.61756,205
1996,7,77,14.6,50700.0,866023.1,5697.520394,152
1996,7,8,14.6,49828.0,1090067.4,5892.256216,185
1996,7,9,14.6,43323.0,971792.4,7198.462222,135
1996,8,1,1.0,64400.0,11509025.0,5743.026447,2004
1996,8,10,14.6,50800.0,1035196.5,5783.22067,179
1996,8,11,14.6,49765.0,1008607.6,6075.949397,166
1996,8,12,5.4,42900.0,953041.9,6396.254362,149
1996,8,13,14.6,47710.0,797345.5,5144.164516,155
1996,8,14,14.6,45608.0,934833.3,6110.021568,153
1996,8,15,1.4,46312.0,975831.7,5482.200561,178
1996,8,16,14.6,56800.0,1038204.4,6107.084705,170
1996,8,17,13.9,43669.0,764950.3,4721.915432,162
1996,8,18,12.9,43140.0,789000.0,5517.482517,143
1996,8,19,7.0,48752.0,1473244.7,7594.044845,194
1996,8,2,10.0,48983.0,950053.1,5828.546625,163
1996,8,20,8.2,48816.0,796071.1,5237.309868,152
1996,8,21,1.1,44267.0,821055.1,4612.669101,178
1996,8,22,5.0,33996.0,646017.1,4517.602097,143
1996,8,23,14.6,48000.0,812357.9,4513.099444,180
1996,8,24,14.6,38155.0,784593.1,4065.249222,193
1996,8,25,9.7,33700.0,644562.6,4445.25931,145
1996,8,26,10.3,42663.0,705901.0,4583.772727,154
1996,8,27,14.6,49590.0,1090298.9,7843.876978,139
1996,8,28,14.6,46924.0,890032.0,5973.369127,149
1996,8,29,14.6,48884.0,823861.9,5529.274496,149
1996,8,3,9.6,56000.0,1022443.6,6430.462893,159
1996,8,30,14.6,45651.0,634151.2,4403.827777,144
1996,8,31,14.6,48199.0,1378213.7,6722.993658,205
1996,8,32,14.6,63300.0,988291.5,5745.880813,172
1996,8,33,7.0,46096.0,953079.1,4887.585128,195
1996,8,34,4.3,47644.0,695817.1,6442.750925,108
1996,8,35,14.6,52300.0,821364.1,5475.760666,150
1996,8,36,14.6,46800.0,995872.7,5594.790449,178
1996,8,37,14.6,64100.0,1255792.7,8154.498051,154
1996,8,38,14.6,60700.0,1907268.2,9303.747317,205
1996,8,39,13.9,38483.0,697067.9,4439.922929,157
1996,8,4,14.6,45000.0,847322.0,5013.739644,169
1996,8,40,14.6,47906.0,928835.6,5189.025698,179
1996,8,41,14.6,32381.0,796911.2,4402.824309,181
1996,8,42,14.6,33935.0,449165.7,3278.581751,137
1996,8,43,1.9,56700.0,1196246.8,5863.954901,204
1996,8,44,1.8,49850.0,910194.5,6455.280141,141
1996,8,45,9.0,49107.0,857682.1,5680.013907,151
1996,8,46,12.0,45131.0,828888.7,5525.924666,150
1996,8,47,6.5,49752.0,950429.8,4613.736893,206
1996,8,48,14.6,44775.0,1172977.0,5639.3125,208
1996,8,49,14.6,54200.0,1262079.0,9014.85,140
1996,8,5,14.6,50900.0,1721313.6,7232.410084,238
1996,8,50,2.3,50300.0,1133245.1,5996.00582,189
1996,8,51,14.6,40511.0,976204.1,5742.377058,170
1996,8,52,14.6,52800.0,1685929.7,8184.124757,206
1996,8,53,14.6,53800.0,1270047.8,7095.239106,179
1996,8,54,4.0,59200.0,2065560.3,5202.92267,397
1996,8,55,2.0,62600.0,1181830.4,6831.389595,173
1996,8,56,10.0,36946.0,938216.0,5155.032967,182
1996,8,57,14.6,47998.0,1023873.7,6281.433742,163
1996,8,58,2.5,45175.0,594636.1,5126.173275,116
1996,8,59,14.6,24419.0,974455.0,4971.709183,196
1996,8,6,14.6,49686.0,867366.6,5560.042307,156
1996,8,60,1.0,47421.0,1090660.3,6025.747513,181
1996,8,61,14.6,56300.0,1444305.7,7406.695897,195
1996,8,62,14.6,50100.0,1097875.2,7319.168,150
1996,8,63,14.6,37680.0,959151.6,5544.228901,173
1996,8,64,14.6,61200.0,2320216.9,6356.75863,365
1996,8,65,1.4,42903.0,644547.9,4882.938636,132
1996,8,66,8.8,59800.0,1573556.1,7251.410599,217
1996,8,67,14.6,55300.0,1112712.8,7320.478947,152
1996,8,68,8.0,44221.0,1579212.8,5680.621582,278
1996,8,69,14.6,49200.0,1070561.2,7184.974496,149
1996,8,7,8.0,45426.0,851177.3,5353.316352,159
1996,8,70,1.4,58900.0,3653310.0,6398.091068,571
1996,8,71,14.6,43355.0,867834.4,6381.135294,136
1996,8,72,4.0,61000.0,1994971.7,6195.564285,322
1996,8,73,5.0,49384.0,1060695.2,5174.122926,205
1996,8,74,5.0,58900.0,3414968.4,6312.326062,541
1996,8,75,12.0,44101.0,956053.8,5085.392553,188
1996,8,76,1.0,42400.0,891289.6,4347.754146,205
1996,8,77,13.3,58900.0,1091556.4,6615.493333,165
1996,8,8,5.3,50600.0,1284512.6,6296.630392,204
1996,8,9,2.0,45515.0,1106826.5,7140.816129,155
1996,9,1,0.1,49847.0,11763460.5,5791.954948,2031
1996,9,10,14.6,48604.0,1057807.4,5538.258638,191
1996,9,11,14.6,49765.0,1048048.0,6093.302325,172
1996,9,12,7.2,49220.0,1049955.2,6402.165853,164
1996,9,13,14.6,47710.0,862817.2,5460.868354,158
1996,9,14,14.6,37791.0,736916.7,4912.778,150
1996,9,15,1.7,60900.0,1196718.6,6331.844444,189
1996,9,16,12.0,49149.0,1285140.2,7179.554189,179
1996,9,17,14.6,57700.0,1036224.9,6059.794736,171
1996,9,18,14.6,62500.0,1064480.7,7003.1625,152
1996,9,19,7.0,61800.0,1224874.7,6281.408717,195
1996,9,2,10.0,48486.0,966021.5,5520.122857,175
1996,9,20,14.6,48816.0,769098.2,5093.365562,151
1996,9,21,2.5,45935.0,932755.3,4909.238421,190
1996,9,22,5.0,41200.0,762868.9,5085.792666,150
1996,9,23,14.6,60100.0,774662.4,4477.817341,173
1996,9,24,14.6,46319.0,858762.5,4381.441326,196
1996,9,25,14.6,39203.0,846704.5,5498.081168,154
1996,9,26,14.6,63600.0,1058356.0,6047.748571,175
1996,9,27,14.6,52700.0,1249481.3,8166.544444,153
1996,9,28,9.0,46600.0,1008870.9,6508.844516,155
1996,9,29,14.6,46101.0,1026363.7,6537.348407,157
1996,9,3,4.4,58000.0,1109792.9,6165.516111,180
1996,9,30,11.9,49700.0,684742.4,4658.111564,147
1996,9,31,14.6,48199.0,1190041.4,6010.310101,198
1996,9,32,14.6,49741.0,974389.5,5731.702941,170
1996,9,33,7.0,46096.0,940901.2,4589.761951,205
1996,9,34,11.2,45135.0,678305.3,6339.301869,107
1996,9,35,14.6,55000.0,979798.3,6123.739375,160
1996,9,36,14.6,25700.0,994348.8,5125.509278,194
1996,9,37,14.6,48151.0,1313522.2,8585.112418,153
1996,9,38,14.6,58300.0,1318344.0,7049.967914,187
1996,9,39,14.6,62700.0,904963.9,5261.418023,172
1996,9,4,14.6,43743.0,830374.1,4718.034659,176
1996,9,40,14.6,47906.0,1080962.1,5874.794021,184
1996,9,41,14.6,48192.0,1102097.4,5651.781538,195
1996,9,42,14.6,35690.0,578851.6,4019.802777,144
1996,9,43,5.7,41252.0,790782.3,4344.957692,182
1996,9,44,3.4,44749.0,807207.2,5108.906329,158
1996,9,45,3.0,48024.0,1026573.5,6297.996932,163
1996,9,46,14.6,63200.0,896442.8,5602.7675,160
1996,9,47,14.6,49752.0,1009782.2,5125.797969,197
1996,9,48,12.3,49600.0,1301772.3,6054.754883,215
1996,9,49,9.1,55300.0,873469.2,6329.486956,138
1996,9,5,12.7,49275.0,1701039.9,7000.164197,243
1996,9,50,14.6,57100.0,1514406.7,7534.361691,201
1996,9,51,4.1,46427.0,1131781.0,6542.086705,173
1996,9,52,14.3,48424.0,1642307.5,7603.275462,216
1996,9,53,6.3,58900.0,1370605.1,7101.580829,193
1996,9,54,4.0,48137.0,2102170.4,5005.167619,420
1996,9,55,2.0,44800.0,918128.7,5400.757058,170
1996,9,56,10.0,55400.0,1376237.8,6713.355121,205
1996,9,57,14.6,47983.0,1082146.5,6518.954819,166
1996,9,58,14.6,49253.0,573321.5,4942.426724,116
1996,9,59,7.0,24419.0,935539.5,4654.425373,201
1996,9,6,10.5,49686.0,931894.2,5647.843636,165
1996,9,60,1.0,47519.0,803545.0,4439.475138,181
1996,9,61,9.4,51700.0,1161394.3,5925.481122,196
